2020-01-10 09:00:00,1405.1226,1544.9637,1476.0128,1475.366367,7,0,0,0,9,28.57503662,1441.442
2020-01-10 10:00:00,1495.6305,1635.1864,1548.4515,1559.756133,7,0,0,0,10,29.35112915,1535.9506
2020-01-10 11:00:00,1525.1609,1680.1176,1577.4689,1594.249133,7,0,0,0,11,29.90993652,1561.8585
2020-01-10 12:00:00,1517.0095,1663.145,1622.434,1600.862833,7,0,0,0,12,30.22515259,1577.0431
2020-01-10 13:00:00,1551.5541,1669.7269,1629.6025,1616.961167,7,0,0,0,13,30.31844482,1594.8164
2020-01-10 14:00:00,1539.0074,1684.8253,1586.4261,1603.4196,7,0,0,0,14,30.17086182,1605.2256
2020-01-10 15:00:00,1519.5086,1647.9386,1554.9108,1574.119333,7,0,0,0,15,29.72994385,1574.1553
2020-01-10 16:00:00,1456.3053,1600.8942,1475.9601,1511.0532,7,0,0,0,16,28.8979126,1486.8083
2020-01-10 17:00:00,1351.5685,1508.3472,1418.1681,1426.027933,7,0,0,0,17,27.71962891,1348.405
2020-01-10 18:00:00,1417.0461,1569.5496,1477.8878,1488.161167,7,0,0,0,18,26.59087524,1378.5822
2020-01-10 19:00:00,1422.7082,1564.9291,1470.2867,1485.974667,7,0,0,0,19,26.14153442,1422.1301
2020-01-10 20:00:00,1390.7534,1523.4888,1430.4428,1448.228333,7,0,0,0,20,25.92440186,1391.8517
2020-01-10 21:00:00,1332.2788,1462.266,1373.1828,1389.242533,7,0,0,0,21,25.77193604,1328.3746
2020-01-10 22:00:00,1276.8888,1360.8042,1293.7615,1310.484833,7,0,0,0,22,25.66884766,1295.3931
2020-01-10 23:00:00,1217.001,1301.1237,1234.0065,1250.7104,7,0,0,0,23,25.62478027,1236.2925
